property_id,lat,lng,addr_street,suburb,lga,closet_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,number_of_houses,number_of_units,municipality,aus_born_perc,median_income,median_house_price,population,closest_train_station_id
35293,-37.720738,144.998983,6 Clinnick Street,RESERVOIR,EAST GIPPSLAND,20010,0.826,19.105263157894736,1,16913,8713,Darebin,63,972,861800,45591,20010.0
18686,-37.68675232,144.93061830000005,315 Camp Road,BROADMEADOWS,WODONGA,20030,1.053,15.533333333333333,1,4395,1983,Hume,58,762,565700,18510,20030.0
80509,-37.99766541,145.170105,8 Fenton Crt,KEYSBOROUGH,KINGSTON,19889,2.868,19.59722222222222,1,9761,1578,Greater Dandenong,49,1253,1006400,16492,19889.0
91511,-37.985399,145.05158799999995,3 Charman Road,BEAUMARIS,TOWONG,19865,1.255,20.61904761904762,1,5041,1732,Bayside,79,1845,1882800,17536,19865.0
10149,-37.793413,144.929768,168 Bellair Street,KENSINGTON,SOUTH GIPPSLAND,20041,0.078,5.0,1,3940,4804,Melbourne,62,1401,1202200,14523,20041.0
37333,-37.651711,145.03821100000005,35 Peppercorn Parade,EPPING,FRANKSTON,20005,0.717,24.90277777777778,1,13368,3047,Whittlesea,73,1283,673200,19624,20005.0
4544,-37.834029,144.869447,54 Percy Street,NEWPORT,MANSFIELD,19995,1.498,,0,5240,1816,Hobsons Bay,74,1626,1197100,14791,19995.0
31676,-37.73449,145.03188,10 Oak Street,PRESTON,BOROONDARA,20011,2.651,17.166666666666668,1,11418,7672,Darebin,63,1155,1075700,27067,20011.0
33739,-37.70879,145.019203,124 Rathcown Road,RESERVOIR,EAST GIPPSLAND,20009,0.859,19.1,1,16913,8713,Darebin,63,972,861800,45591,20009.0
10154,-37.791123,144.92658500000005,17 Gordon Crescent,KENSINGTON,SOUTH GIPPSLAND,20041,0.456,5.0,1,3940,4804,Melbourne,62,1401,1202200,14523,20041.0
23495,-37.648823,144.899566,20 Aberdeen Avenue,GREENVALE,HORSHAM,44817,2.7,17.375,1,6480,251,Hume,72,1730,942100,9120,44817.0
59703,-37.82526779,145.2101135,25 Blossom Street,MITCHAM,PORT PHILLIP,19901,0.747,15.935622317596566,1,5802,3089,Whitehorse,76,1424,1128700,14482,19901.0
40220,-37.70702744,145.0574341,28 Athol Ave,BUNDOORA,WODONGA,19983,2.351,18.08641975308642,1,8943,3243,Whittlesea,69,1172,876900,24119,19983.0
17332,-37.701416,144.947574,49 Evell Street,GLENROY,WYNDHAM,19961,0.999,13.8,1,7882,4021,Moreland,66,1004,743900,27707,19961.0
71663,-37.84990311,145.24343869999996,56 Dunbarton Drive,WANTIRNA,CENTRAL GOLDFIELDS,19870,2.354,19.363636363636363,1,4861,1165,Knox,70,1463,1071300,31889,19870.0
94322,-37.958602,145.078284,21 Birkdale Avenue,HEATHERTON,SOUTH GIPPSLAND,19866,2.267,18.83823529411765,1,1014,463,Kingston,70,1752,1123700,1371,19866.0
60382,-37.835486,145.191567,1/17 Park Close,VERMONT,CENTRAL GOLDFIELDS,19900,1.946,15.882096069868995,1,3636,1030,Whitehorse,71,1459,1186300,20802,19900.0
91042,-37.967128,145.067587,84 Centre Dandenong Road,CHELTENHAM,YARRA RANGES,19866,1.145,18.83823529411765,1,8087,5856,Kingston,74,1233,1167300,18907,19866.0
66863,-37.747975,145.34614,10 Crestway,LILYDALE,FRANKSTON,19876,0.851,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
58330,-37.832544,145.162426,8 Boulton Road,BLACKBURN,GREATER GEELONG,19899,1.723,14.655339805825243,1,4821,2501,Whitehorse,75,1387,1485900,27564,19899.0
93584,-38.005624,145.09946599999995,64 Hallmark Road,MORDIALLOC,PORT PHILLIP,19863,1.041,23.207142857142856,1,2949,2322,Kingston,76,1492,1228700,24045,19863.0
89063,-37.94580078,145.0376434,9 Monamie Avenue,HIGHETT,GREATER DANDENONG,19872,0.472,17.015625,1,3939,2524,Bayside,73,1384,1355400,9299,19872.0
78850,-37.952039,145.158467,23 Eighth Blvd,SPRINGVALE,GREATER BENDIGO,19913,0.523,17.03585657370518,1,6280,4315,Greater Dandenong,36,884,895800,18147,19913.0
89026,-37.946987,145.03514199999995,8 Baldwin Street,HIGHETT,GREATER DANDENONG,19872,0.612,17.015625,1,3939,2524,Bayside,73,1384,1355400,9299,19872.0
54541,-37.823527,145.040993,474 Burwood Road,HAWTHORN,YARRA,19903,0.445,6.752380952380952,1,5753,11459,Boroondara,72,1627,2103800,19166,19903.0
84949,-37.87485504,144.986618,40 Milton Street,ELWOOD,MORELAND,19955,0.766,,0,3628,8403,Port Phillip,72,1715,1874000,12829,19955.0
2724,-37.818493,144.88259,11/283 Williamstown Road,YARRAVILLE,MITCHELL,19996,0.71,,0,5855,2072,Maribyrnong,67,1583,1148100,11645,19996.0
6797,-37.78422,144.826147,5 Ridley Street,ALBION,MOIRA,20004,0.742,11.692982456140351,1,1389,1392,Brimbank,52,929,739100,30677,20004.0
86777,-37.910519,144.99506499999995,45 St Andrews Street,BRIGHTON,HUME,19951,0.525,,0,8625,6345,Bayside,77,2200,2483600,20135,19951.0
49808,-37.775355,145.089067,1 Stanley Street,BULLEEN,MARIBYRNONG,19935,3.222,15.848101265822784,1,4269,979,Manningham,58,1225,1322600,10590,19935.0
87198,-37.911628,144.995954,9 Lindsay Street,BRIGHTON,HUME,19951,0.391,,0,8625,6345,Bayside,77,2200,2483600,20135,19951.0
28750,-37.809371,144.994927,10 Charles Street,ABBOTSFORD,BANYULE,19977,0.242,7.448979591836735,1,2304,4706,Yarra,68,1797,1299400,4025,19977.0
40794,-37.696069,145.07424,5 Roberta Court,BUNDOORA,WODONGA,19984,1.859,19.841726618705035,1,8943,3243,Whittlesea,69,1172,876900,24119,19984.0
45312,-37.697579,145.126494,6 Blue Gum Court,GREENSBOROUGH,GLEN EIRA,19985,1.757,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
54124,-37.815451,145.026456,15 Elgin Street,HAWTHORN,YARRA,19905,0.776,5.05,1,5753,11459,Boroondara,72,1627,2103800,19166,19905.0
70710,-37.87475204,145.0928955,3 Myora Court,CHADSTONE,MELTON,19839,0.2,,0,3244,1608,Monash,65,1234,1217700,12357,19839.0
94855,-37.90545273,145.0288696,15 Stewart Street,ORMOND,MOIRA,19941,0.976,13.927272727272728,1,2378,2357,Glen Eira,72,1538,1746300,17630,19941.0
67533,-37.75649643,145.3529053,5 Market St,LILYDALE,FRANKSTON,19876,0.47,26.917525773195877,1,5989,2379,Yarra Ranges,82,1284,908900,13615,19876.0
65387,-37.80153275,145.32150269999997,46 Durham Road,KILSYTH,SURF COAST,19877,2.033,22.9618320610687,1,4209,1613,Yarra Ranges,82,1211,813100,12665,19877.0
16438,-37.708052,144.905214,123 Loongana Avenue,GLENROY,WYNDHAM,20032,1.127,13.76923076923077,1,7882,4021,Moreland,66,1004,743900,27707,20032.0
83661,-37.85497284,144.99549869999996,2/51 James Street,WINDSOR,MAROONDAH,19957,0.327,,0,2201,4448,Stonnington,66,1560,1629600,17776,19957.0
65803,-37.77655411,145.3255615,15 Selina Avenue,MOOROOLBARK,WEST WIMMERA,19877,1.474,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
68282,-37.853711,145.014603,12 Ashleigh Road,ARMADALE,BRIMBANK,19946,0.333,7.181818181818182,1,2838,3841,Stonnington,73,1713,1925900,8428,19946.0
4245,-37.8427487,144.8731246,2/81 Challis Street,NEWPORT,MANSFIELD,19994,0.921,,0,5240,1816,Hobsons Bay,74,1626,1197100,14791,19994.0
86284,-37.906167,144.999787,2 Anne Crescent,BRIGHTON,HUME,19952,0.286,,0,8625,6345,Bayside,77,2200,2483600,20135,19952.0
21295,-37.77095,144.970117,4B Loyola Ave,BRUNSWICK,MARIBYRNONG,19968,0.994,7.125,1,8835,8041,Moreland,62,1433,1265800,20155,19968.0
26925,-37.592709,144.936555,42 Field Street,CRAIGIEBURN,YARRA RANGES,40221,1.176,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
40370,-37.680346,145.05295800000005,31 Botanica Boulevard,BUNDOORA,WODONGA,20007,3.408,22.0,1,8943,3243,Whittlesea,69,1172,876900,24119,20007.0
51341,-37.77738,145.129256,38 Cantala Drive,DONCASTER,MORELAND,20042,4.708,11.86808510638298,1,7598,4243,Manningham,58,1242,1446200,17447,20042.0
43810,-37.71038,145.077926,48 Kenmare Street,WATSONIA,MANNINGHAM,19984,0.521,19.841726618705035,1,2191,614,Banyule,82,1300,879500,8932,19984.0
43951,-37.701656,145.097084,1 & 2/11 Scotland Avenue,GREENSBOROUGH,GLEN EIRA,19985,1.016,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
15033,-37.721616,144.906661,16 Lamart Street,STRATHMORE,KNOX,20033,1.37,12.916666666666666,1,3101,749,Moonee Valley,81,1634,1643800,10591,20033.0
34589,-37.719705,144.989927,3 Hillcroft Street,RESERVOIR,EAST GIPPSLAND,20011,1.489,17.166666666666668,1,16913,8713,Darebin,63,972,861800,45591,20011.0
20450,-37.77460479999999,144.9544525,127 Wilson Street,BRUNSWICK,MARIBYRNONG,19969,0.378,7.142857142857143,1,8835,8041,Moreland,62,1433,1265800,20155,19969.0
84071,-37.855985,145.007335,47 Highbury Grove,PRAHRAN,BOROONDARA,19946,0.819,7.181818181818182,1,4230,8324,Stonnington,66,1560,1706800,17776,19946.0
55999,-37.82304600000001,145.05996100000004,9 Berwick Street,CAMBERWELL,MELBOURNE,19853,0.407,7.6645569620253164,1,7459,4358,Boroondara,77,2122,2235400,15537,19853.0
38867,-37.76195908,145.0407715,37 Valentine Street,IVANHOE,BASS COAST,19933,0.874,14.36241610738255,1,4147,2613,Banyule,77,1709,1560600,14278,19933.0
4564,-37.843461,144.875218,59 Agg Street,NEWPORT,MANSFIELD,19994,0.741,,0,5240,1816,Hobsons Bay,74,1626,1197100,14791,19994.0
40176,-37.70469,145.059688,26 Lee Anne Crescent,BUNDOORA,WODONGA,19984,2.235,19.841726618705035,1,8943,3243,Whittlesea,69,1172,876900,24119,19984.0
95014,-37.91740417,145.0450745,19 Cushing Avenue,BENTLEIGH,HOBSONS BAY,19939,0.71,14.476923076923077,1,5799,3228,Glen Eira,72,1538,1649200,17630,19939.0
91643,-37.977999,145.04040600000005,400a Balcombe Road,BEAUMARIS,TOWONG,19866,1.772,18.83823529411765,1,5041,1732,Bayside,79,1845,1882800,17536,19866.0
21961,-37.743607,144.953631,136 Munro Street,COBURG,MOONEE VALLEY,19965,0.866,10.909090909090908,1,10323,4557,Moreland,63,1268,1129500,29021,19965.0
17030,-37.70467960000001,144.9060263,30 Centre Way,GLENROY,WYNDHAM,20032,0.986,13.76923076923077,1,7882,4021,Moreland,66,1004,743900,27707,20032.0
34483,-37.70783660000001,145.0054958,27 Maclagan Crescent,RESERVOIR,EAST GIPPSLAND,20009,0.354,19.1,1,16913,8713,Darebin,63,972,861800,45591,20009.0
34260,-37.727383,145.012325,20 Queen Street,RESERVOIR,EAST GIPPSLAND,20011,0.849,17.166666666666668,1,16913,8713,Darebin,63,972,861800,45591,20011.0
31964,-37.739143,145.012431,153 Murray Road,PRESTON,BOROONDARA,20012,1.05,16.176470588235293,1,11418,7672,Darebin,63,1155,1075700,27067,20012.0
24191,-37.704281,144.966023,23 Allan Street,FAWKNER,MONASH,19961,0.747,13.8,1,4754,1266,Moreland,53,865,745500,12899,19961.0
56980,-37.821145,145.085608,1/30 Faversham Road,CANTERBURY,MELBOURNE,19894,0.441,10.38679245283019,1,2781,1325,Boroondara,80,2352,2875800,7418,19894.0
95916,-37.922896,145.039105,50 Mitchell Street,BENTLEIGH,HOBSONS BAY,19938,0.406,15.293650793650794,1,5799,3228,Glen Eira,72,1538,1649200,17630,19938.0
2389,-37.788788,144.882095,6 Norfolk Street,MAIDSTONE,BAW BAW,20023,1.477,7.277777777777778,1,2995,2208,Maribyrnong,56,1162,843300,19978,20023.0
61762,-37.805563,145.234834,3/56 Oliver Street,RINGWOOD,MACEDON RANGES,19902,1.26,16.388235294117646,1,6350,4648,Maroondah,79,1393,1024000,28808,19902.0
73998,-37.865497,145.295776,8 Enderby Court,BORONIA,TOWONG,19869,1.148,20.794392523364486,1,8285,4281,Knox,79,1162,832500,20314,19869.0
42026,-37.743339,145.092899,3 Bartram Rise,VIEWBANK,MANNINGHAM,19936,2.356,16.403973509933774,1,2434,356,Banyule,77,1551,1147300,21826,19936.0
52781,-37.82151031,144.9906464,24 Miller Street,RICHMOND,EAST GIPPSLAND,19908,0.289,3.043859649122807,1,8875,13869,Yarra,65,1731,1389100,24112,19908.0
9656,-37.8629763,144.7227029,78 Verdant Road,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.306,,0,12111,961,Wyndham,74,1402,680500,39324,46468.0
77929,-37.93170547,145.1712189,31 Suemar Street,MULGRAVE,MACEDON RANGES,19913,2.522,17.03585657370518,1,7213,1477,Monash,60,1348,1022600,22093,19913.0
24871,-37.60185300000001,144.930276,1 Falmer Place,CRAIGIEBURN,YARRA RANGES,40221,1.15,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
59737,-37.804344,145.186143,26a Compton Street,NUNAWADING,STONNINGTON,19900,1.605,15.882096069868995,1,4033,2270,Whitehorse,70,1202,1171100,20796,19900.0
79736,-37.991956,145.185626,16 Hatfield Court,KEYSBOROUGH,KINGSTON,19889,1.613,19.59722222222222,1,9761,1578,Greater Dandenong,49,1253,1006400,16492,19889.0
44629,-37.689633,145.103915,21 Nandaly Court,GREENSBOROUGH,GLEN EIRA,19985,1.639,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
33540,-37.72721863,145.0023041,10 Price Street,RESERVOIR,EAST GIPPSLAND,20011,0.138,17.166666666666668,1,16913,8713,Darebin,63,972,861800,45591,20011.0
8841,-37.8856,144.757422,13 Cropley Court,SEABROOK,MACEDON RANGES,46468,1.959,,0,1452,264,Hobsons Bay,67,1221,739400,29313,46468.0
38140,-37.77829000000001,145.023126,23a Langridge Street,FAIRFIELD,NILLUMBIK,19930,0.556,12.693877551020408,1,2113,1694,Darebin,73,1538,1615300,9227,19930.0
14964,-37.723396,144.912954,119 Mascoma Street,STRATHMORE,KNOX,20033,0.968,12.916666666666666,1,3101,749,Moonee Valley,81,1634,1643800,10591,20033.0
41862,-37.740305,145.073771,215 Rosanna Road,ROSANNA,EAST GIPPSLAND,19936,0.73,16.403973509933774,1,3073,1156,Banyule,77,1551,1192000,21826,19936.0
32544,-37.749558,145.015481,3 Mihil Street,PRESTON,BOROONDARA,20013,1.42,15.1875,1,11418,7672,Darebin,63,1155,1075700,27067,20013.0
48864,-37.808252,145.102992,1 Madang Avenue,BALWYN,HOBSONS BAY,19896,1.264,11.341269841269842,1,4589,2796,Boroondara,71,1563,2551100,13849,19896.0
34688,-37.697244,145.018045,32 Liston Avenue,RESERVOIR,EAST GIPPSLAND,20008,0.604,21.047619047619047,1,16913,8713,Darebin,63,972,861800,45591,20008.0
70054,-37.864246,145.110469,4 Rocklands Road,ASHWOOD,DAREBIN,19840,1.051,,0,2378,1176,Monash,73,1469,1436500,12420,19840.0
23417,-37.654574,144.901531,14 Hermitage Drive,GREENVALE,HORSHAM,44817,2.277,17.375,1,6480,251,Hume,72,1730,942100,9120,44817.0
53112,-37.826022,144.989869,35 Wellington Street,CREMORNE,WELLINGTON,19908,0.218,3.043859649122807,1,901,1028,Yarra,65,1731,1529500,24112,19908.0
49547,-37.80751038,145.0678711,49 Gordon Street,BALWYN,HOBSONS BAY,19892,2.047,8.56842105263158,1,4589,2796,Boroondara,71,1563,2551100,13849,19892.0
38069,-37.7733296,145.0189206,190 Station Street,FAIRFIELD,NILLUMBIK,19930,0.674,12.693877551020408,1,2113,1694,Darebin,73,1538,1615300,9227,19930.0
43624,-37.710396,145.080227,25 Grace Street,WATSONIA,MANNINGHAM,19984,0.32,19.841726618705035,1,2191,614,Banyule,82,1300,879500,8932,19984.0
51377,-37.79068,145.132992,4 Outlook Drive,DONCASTER,MORELAND,20042,3.336,11.86808510638298,1,7598,4243,Manningham,58,1242,1446200,17447,20042.0
52708,-37.81933720000001,144.998143,22 Berry Street,RICHMOND,EAST GIPPSLAND,19978,0.767,7.690476190476191,1,8875,13869,Yarra,65,1731,1389100,24112,19978.0
7720,-37.780674,144.797374,115 McLaughlin Street,ARDEER,SWAN HILL,20004,2.428,11.692982456140351,1,1263,335,Brimbank,46,895,663400,10176,20004.0
65638,-37.782979,145.311878,102 Manchester Road,MOOROOLBARK,WEST WIMMERA,19877,0.202,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
84938,-37.87579,144.99078400000005,4 Mason Avenue,ELWOOD,MORELAND,19955,0.391,,0,3628,8403,Port Phillip,72,1715,1874000,12829,19955.0
19402,-37.6636473,144.92602659999997,31 Exford Street,COOLAROO,COLAC -OTWAY,44817,0.294,17.375,1,1300,237,Hume,57,867,507200,18590,44817.0
26635,-37.602066,144.929075,36 Bridgewater Road,CRAIGIEBURN,YARRA RANGES,40221,1.257,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
31023,-37.760694,145.016526,250 Raleigh Street,THORNBURY,LATROBE,20014,1.7,14.2,1,6018,4275,Darebin,63,1275,1361700,16671,20014.0
45276,-37.69681,145.114246,55 Cairns Street,GREENSBOROUGH,GLEN EIRA,19985,0.955,22.39189189189189,1,7426,2533,Banyule,83,1524,984000,26045,19985.0
52378,-37.824008,145.012364,15 Bendigo Street,RICHMOND,EAST GIPPSLAND,19906,0.579,4.25,1,8875,13869,Yarra,65,1731,1389100,24112,19906.0
61393,-37.795898,145.247411,17 Hugh Street,RINGWOOD,MACEDON RANGES,19879,1.806,18.088709677419356,1,6350,4648,Maroondah,79,1393,1024000,28808,19879.0
1195,-37.806668,144.893227,56 Charles Street,SEDDON,EAST GIPPSLAND,19997,0.338,,0,2035,844,Maribyrnong,49,1181,1148600,16926,19997.0
42122,-37.736242,145.08172199999996,35 Kambea Crescent,VIEWBANK,MANNINGHAM,19936,1.558,16.403973509933774,1,2434,356,Banyule,77,1551,1147300,21826,19936.0
31786,-37.746608,145.010447,12 Walton Avenue,PRESTON,BOROONDARA,20013,0.913,15.1875,1,11418,7672,Darebin,63,1155,1075700,27067,20013.0
36226,-37.670414,145.02983400000005,18 Ruth Street,LALOR,KINGSTON,20006,1.224,22.956521739130434,1,8358,1216,Whittlesea,52,919,678600,20717,20006.0
9792,-37.889216,144.639717,275 Greaves Street North,WERRIBEE,LODDON,19921,2.194,,0,14482,4489,Wyndham,77,1470,634600,36356,19921.0
710,-37.7992732,144.8962017,250 Barkly Street,FOOTSCRAY,WHITTLESEA,20024,0.55,6.733333333333333,1,5286,6864,Maribyrnong,49,1181,869400,16926,20024.0
28425,-37.805642,144.981565,93 Gore Street,FITZROY,NILLUMBIK,19843,0.971,1.0,1,3147,5530,Yarra,63,1483,1568000,9007,19843.0
19704,-37.678819,144.897801,32 Campbell Street,WESTMEADOWS,LODDON,20030,1.978,15.533333333333333,1,2446,596,Hume,74,1388,684900,8623,20030.0
84652,-37.87709808,144.981308,14 Meredith Street,ELWOOD,MORELAND,19955,1.231,,0,3628,8403,Port Phillip,72,1715,1874000,12829,19955.0
59298,-37.819695,145.204777,10 Linlithgow Street,MITCHAM,PORT PHILLIP,19901,0.71,15.935622317596566,1,5802,3089,Whitehorse,76,1424,1128700,14482,19901.0
71881,-37.85614777,145.2180023,98 Barmah Drive West,WANTIRNA,CENTRAL GOLDFIELDS,19871,3.879,17.08910891089109,1,4861,1165,Knox,70,1463,1071300,31889,19871.0
61510,-37.801192,145.237922,2/15 Collett Avenue,RINGWOOD,MACEDON RANGES,19879,1.613,18.088709677419356,1,6350,4648,Maroondah,79,1393,1024000,28808,19879.0
69355,-37.861155,145.112107,1 Hume Court,ASHWOOD,DAREBIN,19840,1.386,,0,2378,1176,Monash,73,1469,1436500,12420,19840.0
30396,-37.765903,145.00390900000005,77 Dennis Street,NORTHCOTE,MURRINDINDI,20015,0.636,13.214285714285714,1,8461,5349,Darebin,69,1563,1630800,21000,20015.0
38542,-37.7622604,145.03130149999996,11 Ambrose Street,IVANHOE,BASS COAST,19933,1.446,14.36241610738255,1,4147,2613,Banyule,77,1709,1560600,14278,19933.0
43647,-37.70036316,145.0886536,27 Huntley  St,WATSONIA NORTH,MOUNT ALEXANDER,19984,1.255,19.841726618705035,1,1300,60,Banyule,82,1300,912000,8932,19984.0
25820,-37.584725,144.915588,2 Kinglake Crescent,CRAIGIEBURN,YARRA RANGES,40221,3.099,21.0,1,19933,1906,Hume,74,1349,643500,25491,40221.0
65652,-37.7808,145.33486299999996,10A Wimbledon Court,MOOROOLBARK,WEST WIMMERA,19877,2.024,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
95683,-37.913197,145.0363,39 Carlton Street,MCKINNON,HORSHAM,19940,0.366,13.683333333333334,1,1953,1107,Glen Eira,72,1538,1683800,17630,19940.0
1489,-37.795469,144.884772,86 Eleanor Street,FOOTSCRAY,WHITTLESEA,20023,0.707,7.277777777777778,1,5286,6864,Maribyrnong,49,1181,869400,16926,20023.0
51496,-37.784769,145.134943,5 Kalimna Crescent,DONCASTER,MORELAND,20042,4.015,11.86808510638298,1,7598,4243,Manningham,58,1242,1446200,17447,20042.0
63368,-37.793554,145.30139599999995,101 Hull Road,CROYDON,CARDINIA,19877,1.378,22.9618320610687,1,9705,5573,Maroondah,81,1267,902900,37491,19877.0
79889,-37.99150085,145.1858063,20 Finchaven Avenue,KEYSBOROUGH,KINGSTON,19889,1.56,19.59722222222222,1,9761,1578,Greater Dandenong,49,1253,1006400,16492,19889.0
82070,-37.994349,145.237397,3 Magnolia Grove,DOVETON,HINDMARSH,19888,2.476,22.110294117647058,1,3150,953,Casey,59,819,602200,9801,19888.0
55574,-37.839117,145.059595,36 Currajong Avenue,CAMBERWELL,MELBOURNE,19851,1.014,10.3,1,7459,4358,Boroondara,77,2122,2235400,15537,19851.0
96319,-37.909874,145.04253799999995,9 Penang Street,MCKINNON,HORSHAM,19940,0.375,13.683333333333334,1,1953,1107,Glen Eira,72,1538,1683800,17630,19940.0
49532,-37.80748300000001,145.077397,46 Grosvenor Parade,BALWYN,HOBSONS BAY,19893,1.922,9.46875,1,4589,2796,Boroondara,71,1563,2551100,13849,19893.0
9247,-37.85302100000001,144.727425,10 Khan Court,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.571,,0,12111,961,Wyndham,74,1402,680500,39324,46468.0
5298,-37.867834,144.827938,67 Blyth Street,ALTONA,BRIMBANK,19926,0.168,,0,4843,2394,Hobsons Bay,70,1160,1139500,11742,19926.0
70163,-37.866253,145.11013400000004,5 Sylvan Crescent,ASHWOOD,DAREBIN,19840,0.836,,0,2378,1176,Monash,73,1469,1436500,12420,19840.0
18001,-37.688892,144.915723,1009 Pascoe Vale Road,JACANA,ALPINE,20031,0.695,14.642857142857142,1,860,147,Hume,58,762,577100,18510,20031.0
78757,-37.943966,145.15240500000004,2 Bessemer Streert,SPRINGVALE,GREATER BENDIGO,19913,0.624,17.03585657370518,1,6280,4315,Greater Dandenong,36,884,895800,18147,19913.0
54852,-37.844303,145.092223,1/39 Oxford Street,CAMBERWELL,MELBOURNE,19849,1.309,12.083333333333334,1,7459,4358,Boroondara,77,2122,2235400,15537,19849.0
56524,-37.856929,145.108544,2A Carmody Street,BURWOOD,MARIBYRNONG,19840,1.882,,0,5052,3288,Whitehorse,73,1100,1296800,18501,19840.0
16870,-37.70465,144.90528799999996,24 Fran Street,GLENROY,WYNDHAM,20032,1.051,13.76923076923077,1,7882,4021,Moreland,66,1004,743900,27707,20032.0
23691,-37.650591,144.906157,50 Dunfermline Avenue,GREENVALE,HORSHAM,44817,2.102,17.375,1,6480,251,Hume,72,1730,942100,9120,44817.0
66417,-37.779697,145.317934,44 Woodville Road,MOOROOLBARK,WEST WIMMERA,19877,0.744,22.9618320610687,1,7655,1413,Yarra Ranges,80,1360,874500,18998,19877.0
33877,-37.724482,145.003922,15 Down Street,RESERVOIR,EAST GIPPSLAND,20011,0.448,17.166666666666668,1,16913,8713,Darebin,63,972,861800,45591,20011.0
40824,-37.700218,145.06333999999995,516 Grimshaw Street,BUNDOORA,WODONGA,19984,2.162,19.841726618705035,1,8943,3243,Whittlesea,69,1172,876900,24119,19984.0
76873,-37.923232,145.10863,48 Scotsburn Avenue,CLAYTON,HINDMARSH,19915,1.058,14.25108225108225,1,5171,5343,Monash,48,962,1017200,18901,19915.0
17305,-37.705359,144.941562,46 Volga Street,HADFIELD,WYNDHAM,19961,1.611,13.8,1,2326,712,Moreland,66,1004,805000,27707,19961.0
84590,-37.881449,144.97961,112 Addison Street,ELWOOD,MORELAND,19955,1.505,,0,3628,8403,Port Phillip,72,1715,1874000,12829,19955.0
85484,-37.878633,145.009818,292 Glen Eira Road,ELSTERNWICK,MORELAND,19954,1.038,,0,3005,3427,Glen Eira,69,1497,1859300,10824,19954.0
